,amort,curr_assets,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,material_exp,personnel_exp,sales,subscribed_cap,tang_assets,balsheet_flag,balsheet_length,balsheet_notfullyear,year,nace_main,ind2,ind,urban_m,operates_within_2_years,liquidity_ratio,profit_margin,leverage_ratio,founded_year,Idade_da_empresa,region_m_encoded
119156,44229.62890625,634633.3125,0.0,0.0,0.0,13.775954233499817,10.38959572893071,133.3333282470703,9.172319220311248,11.25981278016981,1925.9259033203125,12.323662606993379,9.315790903113744,13.76418713154381,0.0,365,0.0,2012,2899.0,28.0,2.0,3,1,0.014500065579322756,0.1304619815191278,2.283515325788023,1995,17.0,0
119169,18025.92578125,217522.21875,0.0,2988.888916015625,2988.888916015625,11.935897368438694,9.417435838868785,0.0,9.556100052378754,12.551568444401456,94307.40625,12.818404046235772,7.524481248257534,11.935897368438694,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.64484259381659,0.01898308498899987,2.1643194753735706,2007,5.0,2
119180,3700.0,43188.890625,0.0,0.0,0.0,11.76063210829226,8.979421308234452,0.0,9.148965279418029,12.59928107145043,48929.62890625,12.79335788265506,4.872366016642643,11.76063210829226,0.0,365,0.0,2012,3312.0,33.0,2.0,2,1,0.2878577704948744,0.019835101556835117,0.3919369352896931,1996,7.0,1
119200,8244.4443359375,38507.40625,0.0,0.0,0.0,12.521724728422154,8.425134759958627,0.0,9.329034884472426,12.555806666271382,65111.109375,12.445224686967148,5.917199843171274,12.521724728422154,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.3066359984686591,0.016154193796421766,2.162522011549569,2000,12.0,0
119244,41770.37109375,80907.40625,7.524481248257534,0.0,-1851.851806640625,12.847197894600491,10.890772994630394,8125.92578125,9.157982160436639,12.78327124936271,65759.2578125,13.16226955269014,9.315790903113744,12.825565969560287,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,3.0791497434476165,0.09636573321439222,0.023370858084107264,2007,5.0,0
119287,859.25927734375,5203.70361328125,0.0,0.0,0.0,7.925759914997825,7.00060449186122,0.0,0.0,10.136107544588786,1540.74072265625,2.425005999656522,7.524481248257534,7.925759914997825,0.0,365,0.0,2012,3320.0,33.0,2.0,1,1,6.318918617497087,0.03218990863569631,0.09405185663139803,2008,4.0,0
119360,14.814814567565918,23514.814453125,0.0,0.0,0.0,0.0,7.456240574266524,0.0,0.0,6.7785320454660205,12522.22265625,2.3651418547850644,9.315790903113744,0.0,0.0,365,0.0,2012,2651.0,26.0,2.0,2,1,1.264705910864173,0.10067114194698552,0.05658179699520239,2005,7.0,1
119375,8944.4443359375,117822.21875,3.6385603402098208,1696.2962646484375,1659.25927734375,9.969460804453144,8.119773415856233,0.0,11.582702705842403,12.316939108415513,66192.59375,12.566595520427654,10.296563865662979,9.951972517607292,0.0,365,0.0,2012,3313.0,33.0,2.0,3,1,0.10219285871506824,0.011118285308279276,3.239034867274882,1995,17.0,1
119394,100700.0,277985.1875,0.0,0.0,0.0,13.06820651322736,11.50217420486509,25874.07421875,10.3415357458687,14.705051482673579,371385.1875,14.932021292844901,8.312644178788569,13.012029752422986,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.7599614621064383,0.0304052247573017,0.712302533493182,1992,20.0,1
119412,114.81481170654295,474.0740661621094,0.0,0.0,0.0,0.0,7.853633540688836,0.0,0.0,3.967492762165422,0.0,2.133375221979443,9.329034884472426,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,2,0,0.012790340217921982,1.4316702677277697,-1.0132711288239802,1994,18.0,0
119518,66911.109375,708107.4375,0.0,1122.22216796875,1122.22216796875,14.055420268422717,8.380286801855648,33785.18359375,12.702283840616847,13.896439296073812,274370.375,14.145843002435006,10.519700640815572,14.021799566108749,0.0,365,0.0,2012,2790.0,27.0,2.0,2,1,0.1580908557129252,0.0015864312725863696,0.9518812109081365,1990,22.0,0
119556,3744.4443359375,1081.4814453125,0.0,0.0,0.0,10.44325361385193,7.977904544218284,0.0,5.682193059133173,10.384686398508101,18285.185546875,2.4792405019115282,7.524481248257534,10.44325361385193,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,1.0186334939623136,0.04686879264464041,-0.5513699086268564,2010,2.0,0
119641,770.370361328125,18125.92578125,0.0,0.0,0.0,9.794885133939234,9.501978524828155,0.0,0.0,10.889253914350618,8051.85205078125,2.5049206037796603,7.524481248257534,9.794885133939234,0.0,365,0.0,2012,3320.0,33.0,2.0,2,1,0.5953038636306525,0.16656960476962007,0.4232680530263343,2008,4.0,1
119746,7407.4072265625,98914.8125,4.75199246461522,0.0,-114.81481170654295,9.642668563242292,8.738420846071984,1122.22216796875,8.139418935820396,12.408654687920368,35896.296875,12.626940396557387,9.315790903113744,9.567048303652063,0.0,365,0.0,2012,3320.0,33.0,2.0,1,1,0.3025514812636537,0.01821121499863883,1.1581458197795655,2004,8.0,0
119816,1025.9259033203125,86288.890625,0.0,0.0,0.0,7.794380725406549,9.607691137252392,0.0,10.296813852837031,12.091145333099469,22392.591796875,2.5872096439045795,7.524481248257534,7.794380725406549,0.0,365,0.0,2012,2790.0,27.0,2.0,2,1,5.743984382707414,0.06136000717191789,0.045343460071971355,2008,4.0,0
119833,7455.5556640625,100566.65625,9.469928701763127,0.0,-12962.962890625,9.422541301842212,10.049233170415667,0.0,7.56560146634882,12.289549953014973,86788.890625,12.575555698698627,7.524481248257534,9.422541301842212,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.02344082380131708,0.0799493241911691,3.3652110167655294,2009,3.0,2
119849,12000.0,46644.4453125,6.440828357126898,0.0,-625.9259033203125,12.409304773630142,7.906847260012929,0.0,9.42672629813648,12.01267371050369,52822.22265625,12.430582200935829,9.826580459163543,12.409304773630142,0.0,365,0.0,2012,8230.0,82.0,3.0,3,1,0.3415022828731078,0.008817612028718108,1.8786832576005057,2008,4.0,1
119860,2651.851806640625,35170.37109375,0.0,0.0,0.0,11.897110648866269,7.577046048141346,0.0,7.686519371064172,11.047844200982253,24837.037109375,2.5321471717263564,11.92651229409933,11.897110648866269,0.0,365,0.0,2012,2651.0,26.0,2.0,2,1,0.05264086067374268,0.016339530049775904,0.3150277857432729,2002,10.0,1
119919,49803.703125,61148.1484375,0.0,0.0,0.0,13.752843950369485,11.085400457280121,3.70370364189148,7.043548013601305,13.211616614546525,142803.703125,13.566166918545466,11.978295033680194,13.752840024384419,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.05356350877165744,0.08245648721170251,0.8705583798446617,1993,19.0,0
119956,1937.0369873046875,10455.5556640625,5.731421667561279,0.0,-307.40740966796875,12.403970886232095,7.046776245475829,2077.77783203125,6.993831058117547,10.712215345197256,6925.92578125,2.4810716056167266,9.315790903113744,12.395410739689407,0.0,365,0.0,2012,5510.0,55.0,3.0,3,1,0.0172567836091827,0.017551813446063765,-8.09554577216161,2002,10.0,1
119968,9770.3701171875,20074.07421875,0.0,0.0,0.0,12.163421586713074,10.127411502385172,0.0,0.0,10.927154790031585,95155.5546875,2.576772205851756,8.217358538114986,12.163421586713074,0.0,365,0.0,2012,3312.0,33.0,2.0,2,1,0.479714979798065,0.13000331390366418,0.1381284305889074,1993,19.0,0
119977,12074.07421875,112696.296875,0.0,0.0,0.0,10.36375293964235,9.01876278972765,0.0,10.279291164327809,13.278253899969918,41311.109375,13.389498454962098,8.217358538114986,10.36375293964235,0.0,365,0.0,2012,3314.0,33.0,2.0,2,1,0.024340644314573726,0.006402440402942892,5.36207148603204,2008,4.0,2
119984,137.0370330810547,1677.77783203125,0.0,0.0,0.0,10.744677090810015,7.550135342488429,0.0,0.0,6.1865895814999,188.88888549804688,2.1875830133194434,8.479660560462628,10.744677090810015,0.0,365,0.0,2012,5630.0,56.0,3.0,2,1,0.07315891501751809,0.6598916301415906,3.4323726215634776,2010,2.0,1
120005,6533.33349609375,563144.4375,0.0,0.0,0.0,12.211415223510794,7.306456843150643,1159.25927734375,12.448848466493269,12.451039575164897,51159.2578125,12.683896011410443,9.315790903113744,12.205633095817351,0.0,365,0.0,2012,2740.0,27.0,2.0,3,1,1.0655530306037055,0.0029284089285534333,0.4485541338486079,1991,21.0,0
120060,288.8888854980469,26307.408203125,0.0,0.0,0.0,0.0,8.340429442604963,0.0,0.0,10.662931290501428,5644.4443359375,2.4748698011940786,9.315790903113744,0.0,0.0,365,0.0,2012,5630.0,56.0,3.0,2,1,0.51658252739469,0.07099023924932137,0.6407946628279841,2008,4.0,1
120071,21077.77734375,182722.21875,0.0,0.0,0.0,12.27549973523075,10.492021876239791,837.0370483398436,11.420658711741405,12.12448629914253,134733.328125,12.848747576132272,7.524481248257534,12.27158756971392,0.0,365,0.0,2012,2932.0,29.0,1.0,3,1,0.22855538504464284,0.08999454270828917,1.3106382978723403,1991,21.0,0
120083,7144.4443359375,609796.3125,0.0,0.0,0.0,9.739064812860384,11.036517370851499,0.0,0.0,12.988554874959855,16088.888671875,13.059883136553816,9.315790903113744,9.739064812860384,0.0,365,0.0,2012,3312.0,33.0,2.0,1,1,0.045273396450164496,0.12100328463933634,1.3167758328652406,2004,8.0,0
120109,3.70370364189148,19859.259765625,0.0,0.0,0.0,5.1219779117671935,10.364453947722852,0.0,0.0,7.8636512654486515,1844.4444580078125,2.4426928989700127,9.315790903113744,5.1219779117671935,0.0,365,0.0,2012,2825.0,28.0,2.0,3,1,2.2370617005383044,0.0,0.7986666640885417,1995,7.0,0
120117,2848.148193359375,20085.185546875,0.0,0.0,0.0,11.381181670068996,9.571961957569044,0.0,9.375939552625749,11.950637103183327,42540.7421875,2.5735690565229765,7.524481248257534,11.381181670068996,0.0,365,0.0,2012,5630.0,56.0,3.0,1,1,0.030188681090619278,0.07619260673001226,2.358414124620585,2011,1.0,0
120131,437.03704833984375,4507.4072265625,2.76094713159029,0.0,-14.814814567565918,7.430223966850775,7.234310778807826,0.0,5.917199843171274,10.94580839978066,19640.740234375,2.5077757156386693,7.524481248257534,7.430223966850775,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.6519545882562611,0.01574655497843817,1.0245477997664256,2011,1.0,0
120141,488.8888854980469,23437.037109375,0.0,0.0,0.0,7.2580730471115,7.859370264204543,0.0,0.0,7.316351304217764,6096.29638671875,2.3848914278577986,6.608999751719947,7.2580730471115,0.0,365,0.0,2012,2822.0,28.0,2.0,2,1,15.009091136535137,0.12192284866195856,0.01666414169193539,2006,6.0,1
120185,55.55555725097656,55.55555725097656,0.0,0.0,0.0,0.0,7.18502221775243,0.0,2.76094713159029,8.608637331716693,5655.5556640625,2.3462404907818835,5.917199843171274,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,2,0,0.024999998283386282,0.09362200429049236,-1.066666725260418,2009,3.0,2
120228,2748.148193359375,13662.962890625,0.0,0.0,0.0,9.851076651951468,8.532825927381678,0.0,8.14695577919147,11.727507218472924,1292.5926513671875,2.549225816590728,9.785760740885083,9.851076651951468,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,4.721649559848888,0.03425593058494307,0.011155836502146734,2003,9.0,0
120357,211.11111450195312,6085.18505859375,0.0,0.0,0.0,6.082303492050101,7.447643360084862,0.0,8.529173001550527,8.466500148585093,133.3333282470703,2.2857400591972383,7.524481248257534,6.082303492050101,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,3.473684256175879,0.22528362888276773,0.04510385679190194,2009,3.0,1
120416,294577.78125,1619785.125,9.826580459163543,0.0,-18518.517578125,14.509396840321182,12.203463150006344,1966.6666259765625,11.19584107907356,15.670385817978877,2099948.25,16.034375506461704,11.435975236275645,14.504702301085485,0.0,365,0.0,2012,5629.0,56.0,3.0,2,1,0.0016455616835647753,0.020750986611227606,1.2356402960071746,1992,20.0,1
120425,0.0,20085.185546875,0.0,0.0,0.0,0.0,7.70170258018075,0.0,6.7485858720074265,10.06935820735456,20448.1484375,2.4631890779662617,6.2529024088514555,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.5303030198265574,0.04298751138419963,1.723756901687341,2008,4.0,2
120475,948.1481323242189,32459.259765625,0.0,0.0,0.0,7.6395354192479346,9.164982654940856,0.0,0.0,10.200606863023237,9344.4443359375,2.464968493593891,9.315790903113744,7.6395354192479346,0.0,365,0.0,2012,2899.0,28.0,2.0,3,1,0.3146652867907259,0.19214486028367422,0.699781295560421,1996,16.0,0
120534,1255.5555419921875,38662.96484375,0.0,0.0,0.0,8.741385099262654,8.172373614832368,0.0,0.0,11.028553605308499,16822.22265625,2.512527300127907,9.315790903113744,8.741385099262654,0.0,365,0.0,2012,2620.0,26.0,2.0,3,1,2.1075787213583346,0.0388542638502382,0.409413131686403,1995,17.0,0
120585,1862.9630126953125,2992.592529296875,0.0,0.0,0.0,5.707110264748875,7.414729060324952,0.0,0.0,9.592642999954926,0.0,2.3801177171557315,6.321766971651201,5.707110264748875,0.0,365,0.0,2012,2813.0,28.0,2.0,3,0,65.36363300134336,0.08226168536212658,0.01252847428241946,2006,7.0,2
120644,292.59259033203125,2944.4443359375,0.0,0.0,0.0,8.761892351651241,8.308089533930668,0.0,7.2812836670684895,9.989880965187622,22700.0,2.4682188801966576,4.872366016642643,8.761892351651241,0.0,365,0.0,2012,2711.0,27.0,2.0,3,1,0.0,0.0743171855568772,14.714911873025804,1997,15.0,0
120656,5229.62939453125,23570.37109375,0.0,0.0,0.0,9.106735475774595,7.634176075663483,0.0,9.266605135761786,9.482984921067267,566.6666870117188,2.398521543478816,8.524771822779632,9.106735475774595,0.0,365,0.0,2012,2630.0,26.0,2.0,1,1,0.08466989531115493,0.08383433779344505,0.43828676983535014,1999,13.0,0
120671,48318.51953125,349474.0625,0.0,0.0,0.0,13.493212885861775,10.056251557087757,0.0,11.214482998235809,14.377291785356707,594903.6875,14.692455496862992,9.603450433395352,13.493212885861775,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.1108946172605485,0.009527595598916517,7.17645121306015,1998,14.0,0
120687,55.55555725097656,236355.5625,0.0,0.0,0.0,0.0,9.225145083167066,0.0,0.0,9.252501937620274,0.0,2.393487360313989,12.242445105537668,0.0,0.0,365,0.0,2012,3320.0,33.0,2.0,1,0,0.6158735934187191,0.43822800031458203,0.09442633575055909,2011,1.0,0
120744,129.62962341308594,32188.888671875,0.0,0.0,0.0,0.0,7.518466448306446,0.0,0.0,10.234557668137503,4625.92578125,2.438142109680407,7.524481248257534,0.0,0.0,365,0.0,2012,2630.0,26.0,2.0,3,1,0.15086057785349954,0.04998394629684233,254.61764591302838,2007,5.0,1
120768,12681.4814453125,1168240.75,0.0,0.0,0.0,10.125930155118164,10.01388041397179,7388.888671875,12.433138432312415,14.123053160447604,177170.375,14.287401935541403,10.519700640815572,9.775290012274567,0.0,365,0.0,2012,3320.0,33.0,2.0,2,1,0.004628562948742299,0.012351668855500915,3.601138786031685,1997,15.0,1
120795,5133.33349609375,68085.1875,6.099072565755355,0.0,-444.4444580078125,13.20994181233621,9.60320045808175,0.0,0.0,9.654852838368791,0.0,2.445589050002575,9.315790903113744,13.20994181233621,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.05720164979201833,0.37305953253863217,3.4747302221498892,1999,7.0,0
120816,126988.890625,1892207.375,0.0,0.0,0.0,12.648943820515251,11.669304486092711,73981.484375,12.568272781817837,14.76852928336139,626759.25,15.056667002017566,9.315790903113744,12.35795519706233,0.0,365,0.0,2012,2822.0,28.0,2.0,3,1,3.078224916700892,0.014527430341879477,0.22896967566146836,1991,21.0,0
120831,2011.111083984375,1300.0,0.0,0.0,0.0,9.349867147435466,7.97536094943686,0.0,0.0,9.605697798310505,10137.037109375,2.4263257522479273,9.315790903113744,9.349867147435466,0.0,365,0.0,2012,3320.0,33.0,2.0,2,1,0.19166666208903008,0.08779233775414456,0.7157057681431832,1997,15.0,1
120837,200.0,41077.77734375,0.0,0.0,0.0,6.065248413662011,7.927097192131035,0.0,9.97119292889014,11.49133363957581,27655.5546875,2.546484793891299,7.524481248257534,6.065248413662011,0.0,365,0.0,2012,3312.0,33.0,2.0,2,1,0.11520737467174863,0.019427284393097093,1.7750510864265465,2010,2.0,2
120848,0.0,4733.33349609375,0.0,0.0,0.0,0.0,7.468999344348708,0.0,0.0,5.186143531722567,1718.5185546875,2.2194479158811413,7.524481248257534,0.0,0.0,365,0.0,2012,5630.0,56.0,3.0,2,0,3.8575760323852997,0.43248731915639727,0.34810125306026607,2010,2.0,2
120862,1148.148193359375,5074.07421875,0.0,0.0,0.0,10.783442387420646,9.28499080299927,0.0,0.0,8.75724194738204,296.2962951660156,2.383994112263551,9.315790903113744,10.783442387420646,0.0,365,0.0,2012,6810.0,68.0,3.0,2,1,2.08881579125687,0.5124290140003621,0.14289071819821197,2006,6.0,1
120873,9948.1484375,1010411.125,9.315790903113744,0.0,-11111.111328125,12.083429262812256,12.740161904066808,0.0,12.050225710166249,13.127957140598504,12996.2958984375,13.717568016534168,9.315790903113744,12.083429262812256,0.0,365,0.0,2012,2813.0,28.0,2.0,2,1,0.6128853122604523,0.35077141005845375,1.3937819826536817,1998,14.0,2
120907,22548.1484375,127748.1484375,0.0,0.0,0.0,10.05752232162814,11.157163831515048,0.0,8.899816656751248,12.478080763007823,31925.92578125,12.856740126956273,9.315790903113744,10.05752232162814,0.0,365,0.0,2012,2620.0,26.0,2.0,2,1,0.2930672201600296,0.0,6.771241983781695,1989,23.0,0
120925,9455.5556640625,291651.84375,0.0,25877.77734375,25877.77734375,8.524036422228315,8.30351398886894,911.111083984375,9.643629617256249,13.302697022109701,296537.03125,13.69593539396727,9.315790903113744,8.324390216282744,0.0,365,0.0,2012,5629.0,56.0,3.0,2,1,1.1529991874595888,0.002479442288902784,0.900951496717975,1990,22.0,1
120972,13159.2587890625,273762.96875,0.0,0.0,0.0,11.077302911993211,11.172169127178297,0.0,0.0,12.690637228145764,25833.333984375,12.997776151911355,9.315790903113744,11.077302911993211,0.0,365,0.0,2012,2812.0,28.0,2.0,1,1,0.12320362965940798,0.15255986798008855,0.7396112106664707,2007,5.0,0
120984,0.0,3485.185302734375,0.0,0.0,0.0,0.0,8.753739877448204,0.0,0.0,5.6170403929019335,0.0,0.0,5.917199843171274,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,1,0,3.397112102789199,0.0,0.46398659513370805,1997,15.0,0
120989,537.0370483398438,44218.51953125,0.0,0.0,0.0,0.0,8.015302870464303,0.0,0.0,12.292696558142259,49381.48046875,12.521184320923977,7.524481248257534,0.0,0.0,365,0.0,2012,5510.0,55.0,3.0,1,1,1.3323284858707545,0.009256507274810056,0.9475187544972952,2011,1.0,0
121008,658818.5,3315240.75,8.9591545138338,17211.111328125,9433.3330078125,15.540003343556926,13.752236503718049,86888.890625,13.790509046106935,15.485487535613771,2041914.875,16.00119603746964,9.315790903113744,15.524393001074879,0.0,365,0.0,2012,2899.0,28.0,2.0,1,1,0.5012797355311598,0.1039002653667454,0.3339668742627113,1993,19.0,0
121028,192.59259033203125,5592.5927734375,0.0,0.0,0.0,4.685896441540018,7.516453426382734,0.0,7.921737231572446,10.333858411088283,3174.073974609375,2.442187993907789,7.524481248257534,4.685896441540018,0.0,365,0.0,2012,5630.0,56.0,3.0,2,0,0.1646706650136612,0.045570653339405486,-0.416088245002083,2010,7.0,1
121083,0.0,7422.22216796875,0.0,0.0,0.0,10.886763151622045,6.9450866963324955,0.0,7.3478483946680555,10.014874831653625,19470.37109375,2.458084336626495,7.524481248257534,10.886763151622045,0.0,297,0.6931471805599453,2012,5610.0,56.0,3.0,3,1,0.06332453441522284,0.021415823945162345,2.0159574071764155,2012,0.0,2
121108,6925.92578125,77107.40625,0.0,0.0,0.0,10.98875626239559,9.422840845512221,0.0,10.010059014390066,12.57426230556285,119788.890625,12.956494799976959,9.315790903113744,10.98875626239559,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.6450184599499938,0.02784918477930079,0.1241638510738233,1999,13.0,1
121127,3888.888916015625,18792.591796875,0.0,0.0,0.0,10.374679135553254,8.359690039605338,0.0,7.170888478512505,10.308615559561273,28496.296875,2.4527740884277107,7.8607992705396,10.374679135553254,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.37888298528334946,0.0,0.8271868284678013,2001,11.0,1
121137,12862.962890625,39711.109375,2.76094713159029,3.70370364189148,-11.11111068725586,13.322787178754274,10.503571772495953,0.0,0.0,10.579947145506372,28777.77734375,2.543169084423024,7.524481248257534,13.322787178754274,0.0,365,0.0,2012,5510.0,55.0,3.0,2,1,10.244126618247373,0.28868679100221895,-1.965863493285666,2008,4.0,2
121149,107.40740966796876,13422.22265625,0.0,0.0,0.0,11.279229656564407,9.60843764894594,0.0,9.387484977232308,7.996778526504561,285.1851806640625,2.381578343925266,9.315790903113744,11.279229656564407,0.0,365,0.0,2012,2825.0,28.0,2.0,3,1,1.6639004140865605,0.0,0.010274557035502448,2003,9.0,2
121184,414.8148193359375,18.518518447875977,0.0,0.0,0.0,0.0,7.0563987740761736,0.0,0.0,6.662470288074516,3274.073974609375,2.2655036467956196,6.8318736306778485,0.0,0.0,365,0.0,2012,5630.0,56.0,3.0,2,1,0.08064516316591519,0.18552632594650184,-1.0877192513280087,1996,16.0,1
121192,0.0,5718.5185546875,0.0,0.0,0.0,0.0,7.68821778610259,0.0,8.629377074086241,11.513675886458579,11977.77734375,2.5360587182576277,7.524481248257534,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.009132419431731216,0.01716808909476694,-1.9883267916947809,2009,3.0,0
